DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2014-06,11.37,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2014-07,4.19,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2014-08,3.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2014-09,7.52,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2014-10,29.29,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2014-11,187.15,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2014-12,339.21,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2015-01,361.75,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2015-02,323.28,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2015-03,223.26,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2015-04,118.50,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2015-05,38.91,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2015-06,9.37,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2015-07,0.42,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2015-08,2.11,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2015-09,21.40,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2015-10,77.98,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2015-11,177.89,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2015-12,255.73,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2016-01,282.50,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2016-02,275.53,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2016-03,277.44,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2016-04,175.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2016-05,84.31,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2016-06,13.51,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2016-07,1.86,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2016-08,0.92,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2016-09,14.08,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2016-10,59.08,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2016-11,235.53,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2016-12,304.23,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2017-01,371.40,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2017-02,241.38,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2017-03,202.36,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2017-04,117.10,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2017-05,37.10,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2017-06,7.44,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2017-07,2.11,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2017-08,2.45,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2017-09,17.90,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2017-10,41.19,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2017-11,224.20,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2017-12,341.85,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2018-01,321.10,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2018-02,334.15,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2018-03,279.61,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2018-04,155.84,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2018-05,74.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2018-06,19.02,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2018-07,0.82,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2018-08,0.65,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2018-09,1.69,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2018-10,98.65,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2018-11,221.79,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2018-12,288.53,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2019-01,360.56,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2019-02,249.57,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2019-03,208.17,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2019-04,176.55,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2019-05,65.67,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2019-06,21.51,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2019-07,0.73,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2019-08,1.26,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2019-09,9.30,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2019-10,69.83,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2019-11,234.86,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2019-12,272.71,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2020-01,334.10,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2020-02,197.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2020-03,212.32,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2020-04,125.04,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2020-05,35.76,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2020-06,21.29,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2020-07,1.21,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2020-08,4.70,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2020-09,17.55,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2020-10,115.20,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2020-11,172.12,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2020-12,316.87,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2021-01,373.18,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2021-02,213.22,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2021-03,227.33,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2021-04,148.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2021-05,69.63,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2021-06,10.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2021-07,3.32,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2021-08,1.32,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2021-09,10.86,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2021-10,67.76,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2021-11,265.16,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2021-12,271.73,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2022-01,338.99,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2022-02,235.19,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2022-03,243.86,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2022-04,177.20,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2022-05,32.56,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2022-06,6.19,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2022-07,0.52,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2022-08,0.41,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2022-09,16.74,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2022-10,20.08,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2022-11,168.68,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Spain,2022-12,237.85,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2010-01,637.25,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2010-02,511.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2010-03,432.53,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2010-04,258.45,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2010-05,159.63,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2010-06,65.67,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2010-07,12.24,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2010-08,37.45,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2010-09,115.03,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2010-10,271.06,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2010-11,384.55,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2010-12,612.55,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2011-01,541.77,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2011-02,502.60,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2011-03,408.58,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2011-04,205.41,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2011-05,128.65,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2011-06,44.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2011-07,24.09,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2011-08,31.74,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2011-09,68.98,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2011-10,223.38,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2011-11,351.30,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2011-12,437.65,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2012-01,528.72,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2012-02,587.21,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2012-03,355.90,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2012-04,286.18,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2012-05,134.05,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2012-06,67.23,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2012-07,25.92,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2012-08,32.69,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2012-09,98.60,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2012-10,232.69,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2012-11,342.04,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2012-12,546.63,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2013-01,549.66,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2013-02,472.51,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2013-03,496.20,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2013-04,280.07,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2013-05,143.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2013-06,53.52,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2013-07,18.16,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2013-08,25.46,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2013-09,101.93,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2013-10,199.35,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2013-11,359.73,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2013-12,460.50,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2014-01,511.29,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2014-02,382.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2014-03,342.12,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2014-04,227.88,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2014-05,153.05,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2014-06,63.52,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2014-07,11.44,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2014-08,41.16,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2014-09,82.35,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2014-10,193.38,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2014-11,331.01,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2014-12,475.55,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2015-01,507.25,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2015-02,443.35,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2015-03,373.41,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2015-04,256.99,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2015-05,145.60,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2015-06,66.84,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2015-07,31.40,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2015-08,23.92,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2015-09,97.96,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2015-10,243.54,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2015-11,310.24,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2015-12,400.73,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2016-01,556.34,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2016-02,401.62,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2016-03,397.51,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2016-04,257.63,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2016-05,129.05,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2016-06,45.74,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2016-07,16.70,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2016-08,34.80,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2016-09,70.56,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2016-10,251.49,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2016-11,390.67,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2016-12,480.94,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2017-01,583.31,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2017-02,421.08,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2017-03,344.22,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2017-04,286.56,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2017-05,139.71,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2017-06,48.60,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2017-07,27.61,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2017-08,34.40,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2017-09,109.25,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2017-10,204.10,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2017-11,370.50,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2017-12,475.51,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2018-01,479.71,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,European Union - 27 countries (from 2020),2018-02,523.70,
